	ArtistID	Artist	Similar_artists	Weight	Artist_id
10825	18072	Juggaknots	Organized Konfusion	0.845039	1629
10826	248	Pharoahe Monch	Talib Kweli	0.832033	2931
10827	249	Common	Talib Kweli	0.892214	2931
10828	271	Mos Def	Talib Kweli	0.579408	2931
10829	617	The Roots	Talib Kweli	0.633965	2931
10830	1972	K'naan	Talib Kweli	0.396034	2931
10831	2404	k-os	Talib Kweli	0.554254	2931
10832	3710	Black Star	Talib Kweli	0.5927600000000001	2931
10833	4597	dead prez	Talib Kweli	0.650733	2931
10834	8175	Black Violin	Talib Kweli	0.595394	2931
10835	10393	Jean Grae	Talib Kweli	0.842234	2931
10836	10398	Reflection Eternal	Talib Kweli	1.0	2931
10837	17928	Rhymefest	Talib Kweli	0.879959	2931
10838	248	Pharoahe Monch	Little Brother	0.8007770000000001	1839
10839	249	Common	Little Brother	0.711909	1839
10840	259	9th Wonder	Little Brother	1.0	1839
10841	617	The Roots	Little Brother	0.610557	1839
10842	1605	Black Milk	Little Brother	0.630572	1839
10843	1616	Elzhi	Little Brother	0.7491300000000001	1839
10844	1630	Jake One	Little Brother	0.6194689999999999	1839
10845	1638	Pac Div	Little Brother	0.63685	1839
10846	2404	k-os	Little Brother	0.5038229999999999	1839
10847	2931	Talib Kweli	Little Brother	0.564775	1839
10848	3710	Black Star	Little Brother	0.444299	1839
10849	6320	Danny!	Little Brother	0.276213	1839
10850	6322	The Foreign Exchange	Little Brother	0.983325	1839
10851	6329	One Be Lo	Little Brother	0.498792	1839
10852	6344	eMC	Little Brother	0.340939	1839
10853	10393	Jean Grae	Little Brother	1.0	1839
10854	10398	Reflection Eternal	Little Brother	0.7081350000000001	1839
10855	10399	Jay Electronica	Little Brother	0.768613	1839
10856	10552	Blu	Little Brother	0.37005	1839
10857	12755	Slum Village	Little Brother	0.795706	1839
10858	15921	Camp Lo	Little Brother	0.9655540000000001	1839
10859	17926	Fashawn	Little Brother	0.5660850000000001	1839
10860	17928	Rhymefest	Little Brother	0.8822030000000001	1839
10861	248	Pharoahe Monch	Masta Ace	0.769257	1621
10862	276	Gang Starr	Masta Ace	0.701439	1621
10863	284	Dilated Peoples	Masta Ace	0.405227	1621
10864	1237	CunninLynguists	Masta Ace	0.43357399999999996	1621
10865	1629	Organized Konfusion	Masta Ace	0.715145	1621
10866	2908	Large Professor	Masta Ace	0.719824	1621
10867	2909	Canibus	Masta Ace	0.533415	1621
10868	2914	Ras Kass	Masta Ace	0.882367	1621
10869	2915	Kool G Rap	Masta Ace	0.48508500000000004	1621
10870	2925	O.C.	Masta Ace	0.796954	1621
10871	6329	One Be Lo	Masta Ace	0.44765699999999997	1621
10872	6330	J-Live	Masta Ace	0.812311	1621
10873	6344	eMC	Masta Ace	1.0	1621
10874	6887	AZ	Masta Ace	0.7594569999999999	1621
10875	6897	Cormega	Masta Ace	0.704738	1621
10876	8179	Reks	Masta Ace	0.632941	1621
10877	10393	Jean Grae	Masta Ace	0.572734	1621
10878	11391	Havoc	Masta Ace	0.650388	1621
10879	15921	Camp Lo	Masta Ace	0.8695440000000001	1621
10880	16074	Binary Star	Masta Ace	0.546373	1621
10881	248	Pharoahe Monch	Reflection Eternal	0.721146	10398
10882	271	Mos Def	Reflection Eternal	0.525885	10398
10883	617	The Roots	Reflection Eternal	0.625153	10398
10884	1839	Little Brother	Reflection Eternal	0.631076	10398
10885	2931	Talib Kweli	Reflection Eternal	1.0	10398
10886	3710	Black Star	Reflection Eternal	0.656312	10398
10887	4597	dead prez	Reflection Eternal	0.584595	10398
10888	6326	Shad	Reflection Eternal	0.48258599999999996	10398
10889	8175	Black Violin	Reflection Eternal	0.37709899999999996	10398
10890	17928	Rhymefest	Reflection Eternal	0.8265370000000001	10398
10891	248	Pharoahe Monch	Elzhi	0.717865	1616
10892	1605	Black Milk	Elzhi	1.0	1616
10893	1630	Jake One	Elzhi	0.580781	1616
10894	1839	Little Brother	Elzhi	0.636224	1616
10895	6329	One Be Lo	Elzhi	0.504517	1616
10896	10399	Jay Electronica	Elzhi	0.952356	1616
10897	10552	Blu	Elzhi	0.48423299999999997	1616
10898	12755	Slum Village	Elzhi	0.775802	1616
10899	17926	Fashawn	Elzhi	0.660104	1616
10900	248	Pharoahe Monch	Redman	0.702101	2907
10901	1628	Das EFX	Redman	0.737531	2907
10902	2919	Busta Rhymes	Redman	1.0	2907
10903	2921	Ghostface Killah	Redman	0.47692299999999993	2907
10904	2922	LL Cool J	Redman	0.677755	2907
10905	2930	Big Punisher	Redman	0.700665	2907
10906	4585	Method Man	Redman	1.0	2907
10907	4603	Gravediggaz	Redman	0.7077140000000001	2907
10908	6887	AZ	Redman	0.668495	2907
10909	6888	M.O.P.	Redman	1.0	2907
10910	6901	Big L	Redman	0.734259	2907
10911	8181	Slick Rick	Redman	0.795441	2907
10912	8182	Onyx	Redman	0.554763	2907
10913	10055	Scarface	Redman	0.63326	2907
10914	18064	KRS-One	Redman	0.482088	2907
10915	248	Pharoahe Monch	M.O.P.	0.6895720000000001	6888
10916	2919	Busta Rhymes	M.O.P.	0.802984	6888
10917	8182	Onyx	M.O.P.	0.617578	6888
10918	11391	Havoc	M.O.P.	0.624093	6888
10919	16499	X-Ecutioners	M.O.P.	0.552744	6888
10920	248	Pharoahe Monch	Cormega	0.6504439999999999	6897
10921	1621	Masta Ace	Cormega	0.5529810000000001	6897
10922	2909	Canibus	Cormega	0.548265	6897
10923	2915	Kool G Rap	Cormega	0.470749	6897
10924	2928	Uncle Murda	Cormega	0.693733	6897
10925	6887	AZ	Cormega	1.0	6897
10926	6896	Saigon	Cormega	0.607896	6897
10927	11391	Havoc	Cormega	0.602863	6897
10928	249	Common	The Roots	1.0	617
10929	271	Mos Def	The Roots	0.515691	617
10930	605	Beastie Boys	The Roots	0.496379	617
10931	619	A Tribe Called Quest	The Roots	0.682976	617
10932	1620	OutKast	The Roots	0.866165	617
10933	1622	De La Soul	The Roots	0.7039949999999999	617
10934	1941	Gnarls Barkley	The Roots	0.268935	617
10935	2404	k-os	The Roots	0.557545	617
10936	3710	Black Star	The Roots	0.491055	617
10937	8184	Fugees	The Roots	0.579773	617
10938	10398	Reflection Eternal	The Roots	0.491346	617
10939	16089	Blakroc	The Roots	0.44799399999999995	617
10940	249	Common	Lupe Fiasco	0.834512	2923
10941	547	Kid Cudi	Lupe Fiasco	0.743873	2923
10942	1455	B.o.B	Lupe Fiasco	0.699231	2923
10943	2135	Chiddy Bang	Lupe Fiasco	0.5184270000000001	2923
10944	3708	Asher Roth	Lupe Fiasco	0.751789	2923
10945	3716	Wale	Lupe Fiasco	0.818946	2923
10946	6320	Danny!	Lupe Fiasco	0.270162	2923
10947	9913	Andre 3000	Lupe Fiasco	0.27535	2923
10948	10399	Jay Electronica	Lupe Fiasco	0.8436899999999999	2923
10949	11401	J. Cole	Lupe Fiasco	0.653806	2923
10950	11759	Theophilus London	Lupe Fiasco	0.612269	2923
10951	12751	Charles Hamilton	Lupe Fiasco	1.0	2923
10952	249	Common	Black Star	0.797608	3710
10953	271	Mos Def	Black Star	1.0	3710
10954	617	The Roots	Black Star	0.665486	3710
10955	2931	Talib Kweli	Black Star	0.6313770000000001	3710
10956	6321	The Pharcyde	Black Star	0.685403	3710
10957	8184	Fugees	Black Star	0.500495	3710
10958	10398	Reflection Eternal	Black Star	0.6990689999999999	3710
10959	16089	Blakroc	Black Star	0.627128	3710
10960	249	Common	Nas	0.785878	267
10961	271	Mos Def	Nas	0.42041300000000004	267
10962	276	Gang Starr	Nas	0.790276	267
10963	278	2Pac	Nas	0.687287	267
10964	1620	OutKast	Nas	0.859276	267
10965	1952	Raekwon	Nas	0.46393500000000004	267
10966	2252	Mobb Deep	Nas	1.0	267
10967	2923	Lupe Fiasco	Nas	0.810134	267
10968	2930	Big Punisher	Nas	0.7589819999999999	267
10969	6887	AZ	Nas	0.85188	267
10970	6901	Big L	Nas	0.765046	267
10971	8173	The Notorious B.I.G.	Nas	1.0	267
10972	8184	Fugees	Nas	0.656129	267
10973	9350	The Firm	Nas	0.9726950000000001	267
10974	12902	Rakim	Nas	0.863301	267
10975	249	Common	Slum Village	0.768369	12755
10976	1605	Black Milk	Slum Village	0.746429	12755
10977	1616	Elzhi	Slum Village	0.663979	12755
10978	1627	J Dilla	Slum Village	0.8215620000000001	12755
10979	1946	Madlib	Slum Village	0.565208	12755
10980	1948	Quasimoto	Slum Village	0.518781	12755
10981	3710	Black Star	Slum Village	0.44247700000000006	12755
10982	6321	The Pharcyde	Slum Village	0.841512	12755
10983	6322	The Foreign Exchange	Slum Village	0.423484	12755
10984	6332	Pete Rock	Slum Village	0.615963	12755
10985	10392	Jay Dee	Slum Village	1.0	12755
10986	10398	Reflection Eternal	Slum Village	0.522799	12755
10987	11762	Illa J	Slum Village	0.997711	12755
10988	13094	Jaylib	Slum Village	0.831092	12755
10989	15921	Camp Lo	Slum Village	0.883033	12755
10990	249	Common	Mos Def	0.756213	271
10991	617	The Roots	Mos Def	0.698873	271
10992	619	A Tribe Called Quest	Mos Def	0.6646380000000001	271
10993	1941	Gnarls Barkley	Mos Def	0.231223	271
10994	2931	Talib Kweli	Mos Def	0.617155	271
10995	3710	Black Star	Mos Def	1.0	271
10996	10398	Reflection Eternal	Mos Def	0.560145	271
10997	16089	Blakroc	Mos Def	0.485138	271
10998	249	Common	A Tribe Called Quest	0.7033119999999999	619
10999	271	Mos Def	A Tribe Called Quest	0.42455699999999996	619
11000	605	Beastie Boys	A Tribe Called Quest	0.616045	619
11001	617	The Roots	A Tribe Called Quest	0.5912430000000001	619
11002	1620	OutKast	A Tribe Called Quest	0.972988	619
11003	1622	De La Soul	A Tribe Called Quest	1.0	619
11004	3678	Digable Planets	A Tribe Called Quest	0.8578629999999999	619
11005	6321	The Pharcyde	A Tribe Called Quest	0.7396189999999999	619
11006	6342	Dream Warriors	A Tribe Called Quest	0.577508	619
11007	8184	Fugees	A Tribe Called Quest	0.524508	619
11008	250	Bob Marley	The Wailers	1.0	3846
11009	8121	Toots and the Maytals	The Wailers	0.581654	3846
11010	9598	Jimmy Cliff	The Wailers	0.672646	3846
11011	9621	The Maytals	The Wailers	0.581654	3846
11012	16103	Alpha Blondy	The Wailers	0.45087200000000005	3846
11013	250	Bob Marley	Peter Tosh	0.680441	286
11014	2609	UB40	Peter Tosh	0.625793	286
11015	3135	The Gladiators	Peter Tosh	0.6189060000000001	286
11016	3846	The Wailers	Peter Tosh	0.595579	286
11017	5848	Ziggy Marley	Peter Tosh	0.522461	286
11018	5850	Bunny Wailer	Peter Tosh	0.9250149999999999	286
11019	8121	Toots and the Maytals	Peter Tosh	0.672028	286
11020	9598	Jimmy Cliff	Peter Tosh	0.9069709999999999	286
11021	9621	The Maytals	Peter Tosh	0.672028	286
11022	9829	Steel Pulse	Peter Tosh	0.8601049999999999	286
11023	9833	Black Uhuru	Peter Tosh	0.912557	286
11024	9836	Gregory Isaacs	Peter Tosh	0.773834	286
11025	9839	Burning Spear	Peter Tosh	0.969197	286
11026	16098	Culture	Peter Tosh	0.794141	286
11027	16103	Alpha Blondy	Peter Tosh	0.570094	286
11028	16108	Third World	Peter Tosh	0.693366	286
11029	250	Bob Marley	Burning Spear	0.486413	9839
11030	286	Peter Tosh	Burning Spear	1.0	9839
11031	3134	Horace Andy	Burning Spear	0.889466	9839
11032	3135	The Gladiators	Burning Spear	0.732831	9839
11033	3138	Dennis Brown	Burning Spear	0.700384	9839
11034	3147	"Lee ""Scratch"" Perry"	Burning Spear	0.47689499999999996	9839
11035	3150	Eek-A-Mouse	Burning Spear	0.649758	9839
11036	3152	Junior Delgado	Burning Spear	0.571592	9839
11037	3166	Don Carlos	Burning Spear	0.822729	9839
11038	3167	Jacob Miller	Burning Spear	1.0	9839
11039	3846	The Wailers	Burning Spear	0.43487	9839
11040	5850	Bunny Wailer	Burning Spear	1.0	9839
11041	6466	Groundation	Burning Spear	0.597857	9839
11042	8121	Toots and the Maytals	Burning Spear	0.667593	9839
11043	9621	The Maytals	Burning Spear	0.667593	9839
11044	9829	Steel Pulse	Burning Spear	1.0	9839
11045	9833	Black Uhuru	Burning Spear	1.0	9839
11046	9834	Israel Vibration	Burning Spear	0.8301440000000001	9839
11047	9836	Gregory Isaacs	Burning Spear	0.8397110000000001	9839
11048	9843	Barrington Levy	Burning Spear	0.6906640000000001	9839
11049	16097	Aswad	Burning Spear	0.9454889999999999	9839
11050	16098	Culture	Burning Spear	0.9793059999999999	9839
11051	16099	Linton Kwesi Johnson	Burning Spear	0.977167	9839
11052	16102	Wailing Souls	Burning Spear	0.823426	9839
11053	16103	Alpha Blondy	Burning Spear	0.5112720000000001	9839
11054	16104	Big Youth	Burning Spear	0.585461	9839
11055	16108	Third World	Burning Spear	0.876236	9839
11056	250	Bob Marley	Bunny Wailer	0.415362	5850
11057	286	Peter Tosh	Bunny Wailer	0.942415	5850
11058	3167	Jacob Miller	Bunny Wailer	0.8624639999999999	5850
11059	3846	The Wailers	Bunny Wailer	0.44796800000000003	5850
11060	9598	Jimmy Cliff	Bunny Wailer	0.652979	5850
11061	9829	Steel Pulse	Bunny Wailer	0.915206	5850
11062	9833	Black Uhuru	Bunny Wailer	0.696605	5850
11063	9836	Gregory Isaacs	Bunny Wailer	0.77194	5850
11064	9839	Burning Spear	Bunny Wailer	0.9874290000000001	5850
11065	16098	Culture	Bunny Wailer	0.789936	5850
11066	16102	Wailing Souls	Bunny Wailer	0.8035399999999999	5850
11067	250	Bob Marley	Gregory Isaacs	0.408244	9836
11068	286	Peter Tosh	Gregory Isaacs	0.9437969999999999	9836
11069	2609	UB40	Gregory Isaacs	0.7377819999999999	9836
11070	3134	Horace Andy	Gregory Isaacs	0.8401770000000001	9836
11071	3135	The Gladiators	Gregory Isaacs	0.658597	9836
11072	3138	Dennis Brown	Gregory Isaacs	1.0	9836
11073	3149	John Holt	Gregory Isaacs	0.9618950000000001	9836
11074	3150	Eek-A-Mouse	Gregory Isaacs	0.8437969999999999	9836
11075	3163	Sugar Minott	Gregory Isaacs	1.0	9836
11076	3166	Don Carlos	Gregory Isaacs	1.0	9836
11077	3167	Jacob Miller	Gregory Isaacs	0.921681	9836
11078	3846	The Wailers	Gregory Isaacs	0.484563	9836
11079	5850	Bunny Wailer	Gregory Isaacs	0.9241030000000001	9836
11080	9598	Jimmy Cliff	Gregory Isaacs	0.896848	9836
11081	9829	Steel Pulse	Gregory Isaacs	0.967592	9836
11082	9833	Black Uhuru	Gregory Isaacs	0.797741	9836
11083	9834	Israel Vibration	Gregory Isaacs	0.6966060000000001	9836
11084	9839	Burning Spear	Gregory Isaacs	0.992597	9836
11085	9843	Barrington Levy	Gregory Isaacs	1.0	9836
11086	16097	Aswad	Gregory Isaacs	0.756484	9836
11087	16098	Culture	Gregory Isaacs	0.932476	9836
11088	16100	Mikey Dread	Gregory Isaacs	0.7337859999999999	9836
11089	16102	Wailing Souls	Gregory Isaacs	1.0	9836
11090	16103	Alpha Blondy	Gregory Isaacs	0.45089300000000004	9836
11091	16107	Freddie McGregor	Gregory Isaacs	0.942435	9836
11092	16108	Third World	Gregory Isaacs	0.6861010000000001	9836
11093	250	Bob Marley	Steel Pulse	0.40134699999999995	9829
11094	286	Peter Tosh	Steel Pulse	0.7846529999999999	9829
11095	3135	The Gladiators	Steel Pulse	0.647602	9829
11096	5848	Ziggy Marley	Steel Pulse	0.398805	9829
11097	5850	Bunny Wailer	Steel Pulse	0.8195030000000001	9829
11098	6466	Groundation	Steel Pulse	0.695146	9829
11099	9833	Black Uhuru	Steel Pulse	0.755886	9829
11100	9834	Israel Vibration	Steel Pulse	0.723242	9829
11101	9836	Gregory Isaacs	Steel Pulse	0.723747	9829
11102	9839	Burning Spear	Steel Pulse	0.884175	9829
11103	9843	Barrington Levy	Steel Pulse	0.7219810000000001	9829
11104	10663	Easy Star All-Stars	Steel Pulse	0.656162	9829
11105	16097	Aswad	Steel Pulse	0.782014	9829
11106	16102	Wailing Souls	Steel Pulse	0.741538	9829
11107	16108	Third World	Steel Pulse	1.0	9829
11108	250	Bob Marley	Israel Vibration	0.398386	9834
11109	286	Peter Tosh	Israel Vibration	0.784625	9834
11110	3135	The Gladiators	Israel Vibration	1.0	9834
11111	3150	Eek-A-Mouse	Israel Vibration	0.676012	9834
11112	3152	Junior Delgado	Israel Vibration	0.891766	9834
11113	3166	Don Carlos	Israel Vibration	0.8870100000000001	9834
11114	3167	Jacob Miller	Israel Vibration	0.880667	9834
11115	6466	Groundation	Israel Vibration	1.0	9834
11116	6467	Dezarie	Israel Vibration	0.471913	9834
11117	9829	Steel Pulse	Israel Vibration	0.93675	9834
11118	9833	Black Uhuru	Israel Vibration	0.8407870000000001	9834
11119	9839	Burning Spear	Israel Vibration	0.950674	9834
11120	10663	Easy Star All-Stars	Israel Vibration	0.6586770000000001	9834
11121	16098	Culture	Israel Vibration	0.8498030000000001	9834
11122	16102	Wailing Souls	Israel Vibration	0.843197	9834
11123	16103	Alpha Blondy	Israel Vibration	0.836777	9834
11124	16108	Third World	Israel Vibration	0.790981	9834
11125	250	Bob Marley	Black Uhuru	0.383102	9833
11126	286	Peter Tosh	Black Uhuru	0.9415600000000001	9833
11127	3150	Eek-A-Mouse	Black Uhuru	0.8135789999999999	9833
11128	3152	Junior Delgado	Black Uhuru	0.640335	9833
11129	3166	Don Carlos	Black Uhuru	0.857517	9833
11130	5850	Bunny Wailer	Black Uhuru	0.7054739999999999	9833
11131	9829	Steel Pulse	Black Uhuru	0.8549059999999999	9833
11132	9834	Israel Vibration	Black Uhuru	0.734189	9833
11133	9839	Burning Spear	Black Uhuru	1.0	9833
11134	16097	Aswad	Black Uhuru	0.800788	9833
11135	16098	Culture	Black Uhuru	0.747549	9833
11136	16103	Alpha Blondy	Black Uhuru	0.468846	9833
11137	16108	Third World	Black Uhuru	0.76212	9833
11138	250	Bob Marley	Groundation	0.37695	6466
11139	6467	Dezarie	Groundation	0.647555	6466
11140	6469	Mato Seco	Groundation	0.22298800000000002	6466
11141	9834	Israel Vibration	Groundation	0.737004	6466
11142	10663	Easy Star All-Stars	Groundation	1.0	6466
11143	11132	Gnawa Diffusion	Groundation	0.743586	6466
11144	12203	Fat Freddy's Drop	Groundation	0.29641799999999996	6466
11145	16103	Alpha Blondy	Groundation	0.508536	6466
11146	250	Bob Marley	Ziggy Marley	0.376587	5848
11147	3670	Matisyahu	Ziggy Marley	0.746218	5848
11148	9598	Jimmy Cliff	Ziggy Marley	0.769225	5848
11149	9830	Ky-Mani Marley	Ziggy Marley	0.5965729999999999	5848
11150	251	Whitney Houston	Céline Dion	0.676739	265
11151	257	Mariah Carey	Céline Dion	0.5182100000000001	265
11152	340	Cher	Céline Dion	0.820992	265
11153	360	Shania Twain	Céline Dion	0.783999	265
11154	1601	Anastacia	Céline Dion	0.8712840000000001	265
11155	2044	Sarah Brightman	Céline Dion	0.336188	265
11156	2051	Josh Groban	Céline Dion	0.684193	265
11157	2052	Susan Boyle	Céline Dion	0.46199399999999996	265
11158	2067	Lara Fabian	Céline Dion	0.988554	265
11159	3304	Barbra Streisand	Céline Dion	0.624266	265
11160	3305	Nana Mouskouri	Céline Dion	0.508308	265
11161	8763	Tina Arena	Céline Dion	0.597097	265
11162	251	Whitney Houston	Jennifer Hudson	0.559317	1936
11163	294	Leona Lewis	Jennifer Hudson	0.749887	1936
11164	301	Alicia Keys	Jennifer Hudson	0.976068	1936
11165	1556	Joss Stone	Jennifer Hudson	0.647541	1936
11166	1937	Michelle Williams	Jennifer Hudson	0.500217	1936
11167	5272	Amber Riley	Jennifer Hudson	0.228055	1936
11168	7864	Charice	Jennifer Hudson	0.760576	1936
11169	251	Whitney Houston	Destiny's Child	0.543884	913
11170	257	Mariah Carey	Destiny's Child	0.604403	913
11171	295	Beyoncé	Destiny's Child	1.0	913
11172	301	Alicia Keys	Destiny's Child	0.9563530000000001	913
11173	314	Ciara	Destiny's Child	0.6517350000000001	913
11174	329	Justin Timberlake	Destiny's Child	0.592332	913
11175	332	Kelly Rowland	Destiny's Child	0.910982	913
11176	485	Kelis	Destiny's Child	0.677415	913
11177	1935	Solange	Destiny's Child	0.8365809999999999	913
11178	1937	Michelle Williams	Destiny's Child	0.799766	913
11179	2220	Aaliyah	Destiny's Child	0.68808	913
11180	4883	TLC	Destiny's Child	0.700551	913
11181	5789	Lauryn Hill	Destiny's Child	0.503437	913
11182	8067	Estelle	Destiny's Child	0.786606	913
11183	252	Tamia	Xscape	0.662417	12405
11184	272	Faith Evans	Xscape	0.734596	12405
11185	2147	Total	Xscape	0.877116	12405
11186	6564	En Vogue	Xscape	0.7546229999999999	12405
11187	8076	Nivea	Xscape	0.696998	12405
11188	11072	Case	Xscape	0.762637	12405
11189	11078	SWV	Xscape	1.0	12405
11190	252	Tamia	Faith Evans	0.657695	272
11191	262	Mary J. Blige	Faith Evans	0.9087860000000001	272
11192	2147	Total	Faith Evans	0.8851870000000001	272
11193	4566	Amerie	Faith Evans	0.664813	272
11194	6385	Tweet	Faith Evans	0.789797	272
11195	6564	En Vogue	Faith Evans	0.653872	272
11196	8067	Estelle	Faith Evans	0.8219489999999999	272
11197	8074	Teedra Moses	Faith Evans	0.648339	272
11198	11065	112	Faith Evans	0.597513	272
11199	11078	SWV	Faith Evans	0.7803260000000001	272
11200	12405	Xscape	Faith Evans	0.582734	272
11201	252	Tamia	Mýa	0.6472479999999999	3314
11202	262	Mary J. Blige	Mýa	0.698856	3314
11203	279	Brandy	Mýa	0.796415	3314
11204	322	Ashanti	Mýa	0.931017	3314
11205	913	Destiny's Child	Mýa	0.423838	3314
11206	1457	Cherish	Mýa	0.787127	3314
11207	1592	Mis-Teeq	Mýa	0.606831	3314
11208	1596	Christina Milian	Mýa	0.8493299999999999	3314
11209	1937	Michelle Williams	Mýa	0.49975600000000003	3314
11210	2220	Aaliyah	Mýa	0.757528	3314
11211	2393	LeToya	Mýa	0.752318	3314
11212	3315	Sisqó	Mýa	0.629263	3314
11213	4566	Amerie	Mýa	0.86624	3314
11214	4883	TLC	Mýa	0.7398	3314
11215	6562	Electrik Red	Mýa	0.925409	3314
11216	6566	Brooke Valentine	Mýa	0.708272	3314
11217	8076	Nivea	Mýa	1.0	3314
11218	8092	Mila J	Mýa	0.639694	3314
11219	8605	Melanie Fiona	Mýa	0.602896	3314
11220	13543	Nina Sky	Mýa	0.743061	3314
11221	17285	Trina	Mýa	0.602956	3314
11222	253	Bryan Adams	Don Henley	0.716492	9417
11223	730	Eagles	Don Henley	1.0	9417
11224	1005	Robert Palmer	Don Henley	0.710511	9417
11225	2444	Billy Joel	Don Henley	0.5861569999999999	9417
11226	2861	Rod Stewart	Don Henley	0.665115	9417
11227	3113	Lindsey Buckingham	Don Henley	0.38604099999999997	9417
11228	3889	Chris Isaak	Don Henley	0.544358	9417
11229	4132	The Hooters	Don Henley	0.85265	9417
11230	4363	Gerry Rafferty	Don Henley	0.6945560000000001	9417
11231	4369	Tom Petty and the Heartbreakers	Don Henley	0.177467	9417
11232	5156	Eddie Money	Don Henley	0.6987140000000001	9417
11233	5168	Bob Seger	Don Henley	0.6304890000000001	9417
11234	5261	Quarterflash	Don Henley	0.7441840000000001	9417
11235	5452	Chicago	Don Henley	0.756249	9417
11236	7266	Pete Townshend	Don Henley	0.26589	9417
11237	8312	John Mellencamp	Don Henley	1.0	9417
11238	9437	Jackson Browne	Don Henley	1.0	9417
11239	9990	Steve Winwood	Don Henley	1.0	9417
11240	13901	Timbuk 3	Don Henley	0.788502	9417
11241	15027	Jimmy Buffett	Don Henley	0.818198	9417
11242	15036	Bruce Hornsby	Don Henley	0.632774	9417
11243	253	Bryan Adams	Jon Bon Jovi	0.702545	6292
11244	951	Bon Jovi	Jon Bon Jovi	1.0	6292
11245	6291	Richie Sambora	Jon Bon Jovi	0.675216	6292
11246	253	Bryan Adams	Foreigner	0.676231	4130
11247	730	Eagles	Foreigner	0.620959	4130
11248	945	Journey	Foreigner	0.694864	4130
11249	1079	Billy Idol	Foreigner	0.66354	4130
11250	2183	Heart	Foreigner	0.655729	4130
11251	2463	Boston	Foreigner	0.910976	4130
11252	2558	Toto	Foreigner	0.5234880000000001	4130
11253	2569	Styx	Foreigner	0.743055	4130
11254	2792	Cheap Trick	Foreigner	0.808517	4130
11255	8422	Meat Loaf	Foreigner	0.503825	4130
11256	8555	Pat Benatar	Foreigner	0.6051350000000001	4130
11257	8743	REO Speedwagon	Foreigner	0.764885	4130
11258	9347	Bad Company	Foreigner	0.8496389999999999	4130
11259	253	Bryan Adams	Toto	0.647584	2558
11260	945	Journey	Toto	0.531883	2558
11261	1795	Sting	Toto	0.444532	2558
11262	3302	Phil Collins	Toto	0.402422	2558
11263	5452	Chicago	Toto	0.7580939999999999	2558
11264	254	Lokua Kanza	Toto Bona Lokua	0.796767	7592
11265	255	Nach	El Chojin	1.0	17625
11266	4701	Mala Rodríguez	El Chojin	0.579076	17625
11267	13600	Porta	El Chojin	0.362929	17625
11268	255	Nach	Porta	0.544013	13600
11269	15102	Cartel De Santa	Porta	0.573298	13600
11270	256	Kid Abelha	Paula Toller	1.0	15215
11271	3396	Isabella Taviani	Paula Toller	0.444568	15215
11272	4868	Luiza Possi	Paula Toller	0.695026	15215
11273	7452	Danni Carlos	Paula Toller	0.7368979999999999	15215
11274	14515	Deborah Blando	Paula Toller	0.574635	15215
11275	256	Kid Abelha	Lulu Santos	0.82804	739
11276	725	Titãs	Lulu Santos	0.6143810000000001	739
11277	1241	Skank	Lulu Santos	0.816869	739
11278	1421	Roberto Carlos	Lulu Santos	0.629544	739
11279	1760	Renato Russo	Lulu Santos	0.43475600000000003	739
11280	1768	Pato Fu	Lulu Santos	0.586592	739
11281	1775	Cássia Eller	Lulu Santos	0.705634	739
11282	3204	Biquini Cavadão	Lulu Santos	0.790371	739
11283	3376	Jota Quest	Lulu Santos	0.770766	739
11284	3382	Os Paralamas do Sucesso	Lulu Santos	0.8263209999999999	739
11285	3386	Seu Jorge	Lulu Santos	0.782674	739
11286	3391	Zeca Baleiro	Lulu Santos	0.7158939999999999	739
11287	3741	Cazuza	Lulu Santos	0.6110140000000001	739
11288	3742	Lobão	Lulu Santos	0.592576	739
11289	4349	Barão Vermelho	Lulu Santos	0.755945	739
11290	4818	Nando Reis	Lulu Santos	0.851125	739
11291	5454	Frejat	Lulu Santos	0.918381	739
11292	5455	RPM	Lulu Santos	1.0	739
11293	5458	Marina Lima	Lulu Santos	0.9523149999999999	739
11294	6123	Roupa Nova	Lulu Santos	1.0	739
11295	6472	Djavan	Lulu Santos	1.0	739
11296	7452	Danni Carlos	Lulu Santos	0.8371430000000001	739
11297	7499	Jorge Vercilo	Lulu Santos	0.5813510000000001	739
11298	10459	Fábio Jr.	Lulu Santos	1.0	739
11299	11484	Paulinho Moska	Lulu Santos	0.673134	739
11300	12353	Fernanda Abreu	Lulu Santos	0.554463	739
11301	14576	Luciana Mello	Lulu Santos	0.6635840000000001	739
11302	14724	Leoni	Lulu Santos	0.917474	739
11303	16047	Paulo Miklos	Lulu Santos	0.719074	739
11304	17231	Cidade Negra	Lulu Santos	0.9853	739
11305	18577	14 Bis	Lulu Santos	0.380321	739
11306	256	Kid Abelha	Rita Lee	0.665671	1771
11307	261	Marisa Monte	Rita Lee	0.695519	1771
11308	1421	Roberto Carlos	Rita Lee	0.589118	1771
11309	1756	Ney Matogrosso	Rita Lee	0.660518	1771
11310	1768	Pato Fu	Rita Lee	0.5800850000000001	1771
11311	2184	Maysa	Rita Lee	0.540552	1771
11312	3741	Cazuza	Rita Lee	0.506977	1771
11313	5416	Os Mutantes	Rita Lee	0.683721	1771
11314	5458	Marina Lima	Rita Lee	0.9078579999999999	1771
11315	5745	Elis Regina	Rita Lee	0.781931	1771
